mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,firstCollisionRelCPA,steps,runtimeSec
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1039,headon,vfield,7b3bdf9b87,ok,2,0,1,0,1,0,0.7977,0.2036,2.7258,1.3138,0.9996,-0.17,20450,8.28
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1041,headon,vfield,7b3bdf9b87,ok,1,0,0,0,1,0,0.8195,1.1653,2.7258,1.3138,0.9996,41.53,20450,8.29
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1043,headon,vfield,7b3bdf9b87,ok,5,0,1,2,2,0,0.0088,0.1862,2.7258,1.3138,0.9996,11.76,20450,8.31
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1045,headon,vfield,7b3bdf9b87,ok,2,0,0,1,1,0,0.6367,5.6097,2.7258,1.3138,0.9996,31.77,20450,8.25
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1047,headon,vfield,7b3bdf9b87,ok,3,0,1,1,1,0,0.1943,0.3649,2.7258,1.3138,0.9996,0.49,20450,8.38
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1049,headon,vfield,7b3bdf9b87,ok,2,0,1,0,1,0,0.9906,0.0673,2.7258,1.3138,0.9996,20.49,20450,8.26
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1051,headon,vfield,7b3bdf9b87,ok,0,0,0,0,0,0,1.5576,3.422,2.7258,1.3138,0.9996,,20450,8.27
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1053,headon,vfield,7b3bdf9b87,ok,2,0,0,1,1,0,0.4874,1.937,2.7258,1.3138,0.9996,-88.82,20450,8.26
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1055,headon,vfield,7b3bdf9b87,ok,2,0,1,1,0,0,0.3356,0.4829,2.7258,1.3138,0.9996,-74.03,20450,8.32
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1057,headon,vfield,7b3bdf9b87,ok,1,0,0,1,0,0,0.802,4.6047,2.7258,1.3138,0.9996,10.98,20450,8.26
sensitivity,SPAWN_MIN_SEP,12.0,12,holdout,10,1059,headon,vfield,7b3bdf9b87,ok,2,0,1,0,1,0,0.3493,0.4211,2.7258,1.3138,0.9996,13.87,20450,8.26
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,2,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.1073,1.3773,2.7258,1.3138,0.9996,,20450,8.25
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,4,headon,vfield,cd8b5fa028,ok,4,0,1,1,2,0,0.1404,0.015,2.7258,1.3138,0.9996,11.64,20450,8.44
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,6,headon,vfield,cd8b5fa028,ok,1,0,0,1,0,0,0.5985,1.2335,2.7258,1.3138,0.9996,-5.77,20450,8.16
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,8,headon,vfield,cd8b5fa028,ok,1,0,0,1,0,0,0.371,2.7119,2.7258,1.3138,0.9996,39.07,20450,8.18
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,10,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.3752,1.1781,2.7258,1.3138,0.9996,,20450,8.24
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,12,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.4419,1.0627,2.7258,1.3138,0.9996,,20450,8.2
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,14,headon,vfield,cd8b5fa028,ok,4,1,0,0,3,0,0.2169,0.8004,2.7258,1.3138,0.9996,14.62,20450,8.27
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,16,headon,vfield,cd8b5fa028,ok,1,0,1,0,0,0,1.1456,0.6084,2.7258,1.3138,0.9996,10.77,20450,8.29
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,18,headon,vfield,cd8b5fa028,ok,2,0,1,0,1,0,0.7446,0.1269,2.7258,1.3138,0.9996,17.77,20450,8.33
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,20,headon,vfield,cd8b5fa028,ok,1,0,0,0,1,0,0.2995,1.3644,2.7258,1.3138,0.9996,9.37,20450,8.32
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,22,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.5594,1.49,2.7258,1.3138,0.9996,,20450,8.19
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,24,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.0021,2.1702,2.7258,1.3138,0.9996,,20450,8.16
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,26,headon,vfield,cd8b5fa028,ok,1,0,1,0,0,0,1.5307,0.6185,2.7258,1.3138,0.9996,14.75,20450,8.35
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,28,headon,vfield,cd8b5fa028,ok,1,0,0,1,0,0,0.9887,1.6001,2.7258,1.3138,0.9996,-7.96,20450,8.24
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,30,headon,vfield,cd8b5fa028,ok,3,0,0,1,2,0,0.1259,1.4087,2.7258,1.3138,0.9996,33.49,20450,8.22
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,32,headon,vfield,cd8b5fa028,ok,1,0,0,0,1,0,0.7674,2.2619,2.7258,1.3138,0.9996,17.11,20450,8.18
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,34,headon,vfield,cd8b5fa028,ok,1,0,1,0,0,0,1.6799,0.5387,2.7258,1.3138,0.9996,-4.96,20450,8.3
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,36,headon,vfield,cd8b5fa028,ok,3,0,1,0,2,0,0.7433,0.6697,2.7258,1.3138,0.9996,1.38,20450,8.27
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,38,headon,vfield,cd8b5fa028,ok,4,1,0,1,2,0,0.299,0.6201,2.7258,1.3138,0.9996,12.5,20450,8.3
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,40,headon,vfield,cd8b5fa028,ok,4,0,1,0,3,0,0.4026,0.2875,2.7258,1.3138,0.9996,5.18,20450,8.17
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,42,headon,vfield,cd8b5fa028,ok,1,0,0,1,0,0,0.4114,1.4752,2.7258,1.3138,0.9996,-19.23,20450,8.33
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,44,headon,vfield,cd8b5fa028,ok,3,0,0,1,2,0,0.1494,3.4805,2.7258,1.3138,0.9996,14.62,20450,8.22
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,46,headon,vfield,cd8b5fa028,ok,2,0,1,0,1,0,0.7134,0.475,2.7258,1.3138,0.9996,16.71,20450,8.21
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,48,headon,vfield,cd8b5fa028,ok,2,0,0,1,1,0,0.7335,1.1523,2.7258,1.3138,0.9996,9.81,20450,8.36
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,50,headon,vfield,cd8b5fa028,ok,4,0,1,1,2,0,0.0748,0.996,2.7258,1.3138,0.9996,4.02,20450,8.27
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,52,headon,vfield,cd8b5fa028,ok,2,0,0,1,1,0,0.0621,1.1375,2.7258,1.3138,0.9996,35.45,20450,8.26
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,54,headon,vfield,cd8b5fa028,ok,3,0,2,1,0,0,0.5241,0.5226,2.7258,1.3138,0.9996,6.7,20450,8.18
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,56,headon,vfield,cd8b5fa028,ok,1,0,0,0,1,0,0.6573,1.5051,2.7258,1.3138,0.9996,33.34,20450,8.31
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,58,headon,vfield,cd8b5fa028,ok,1,0,0,1,0,0,0.8642,1.6484,2.7258,1.3138,0.9996,47.8,20450,8.25
sensitivity,SPAWN_ARC,0.6981317007977318,40,tune,10,60,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.1711,2.94,2.7258,1.3138,0.9996,,20450,8.33
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1001,headon,vfield,cd8b5fa028,ok,1,0,0,0,1,0,0.1547,1.0699,2.7258,1.3138,0.9996,48.91,20450,8.34
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1003,headon,vfield,cd8b5fa028,ok,2,0,1,1,0,0,0.0081,0.674,2.7258,1.3138,0.9996,-82.74,20450,8.28
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1005,headon,vfield,cd8b5fa028,ok,3,0,0,3,0,0,0.3446,1.2521,2.7258,1.3138,0.9996,13.27,20450,8.24
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1007,headon,vfield,cd8b5fa028,ok,3,0,1,1,1,0,0.4112,0.8137,2.7258,1.3138,0.9996,10.43,20450,8.31
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1009,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.4002,3.4207,2.7258,1.3138,0.9996,,20450,8.34
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1011,headon,vfield,cd8b5fa028,ok,3,0,1,1,1,0,0.0215,0.8488,2.7258,1.3138,0.9996,-85.6,20450,8.39
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1013,headon,vfield,cd8b5fa028,ok,6,0,5,1,0,0,0.386,0.4965,2.7258,1.3138,0.9996,4.65,20450,8.17
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1015,headon,vfield,cd8b5fa028,ok,3,1,0,0,2,0,0.3261,0.936,2.7258,1.3138,0.9996,-23.18,20450,8.38
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1017,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.4498,3.0763,2.7258,1.3138,0.9996,,20450,8.24
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1019,headon,vfield,cd8b5fa028,ok,1,0,0,1,0,0,0.0307,1.9346,2.7258,1.3138,0.9996,12.7,20450,8.2
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1021,headon,vfield,cd8b5fa028,ok,1,0,0,0,1,0,0.1752,1.2759,2.7258,1.3138,0.9996,39.54,20450,8.28
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1023,headon,vfield,cd8b5fa028,ok,1,0,0,0,1,0,0.8062,1.7194,2.7258,1.3138,0.9996,45.85,20450,8.22
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1025,headon,vfield,cd8b5fa028,ok,2,0,0,0,2,0,0.4574,1.2344,2.7258,1.3138,0.9996,45.22,20450,8.25
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1027,headon,vfield,cd8b5fa028,ok,2,1,1,0,0,0,2.2526,0.6952,2.7258,1.3138,0.9996,7.29,20450,8.27
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1029,headon,vfield,cd8b5fa028,ok,2,0,1,0,1,0,0.1521,0.4054,2.7258,1.3138,0.9996,5.9,20450,8.17
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1031,headon,vfield,cd8b5fa028,ok,1,1,0,0,0,0,1.5357,0.8752,2.7258,1.3138,0.9996,-69.38,20450,8.21
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1033,headon,vfield,cd8b5fa028,ok,1,0,0,1,0,0,0.7804,2.2709,2.7258,1.3138,0.9996,39.54,20450,8.23
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1035,headon,vfield,cd8b5fa028,ok,1,0,0,1,0,0,0.9793,2.7977,2.7258,1.3138,0.9996,49.5,20450,8.33
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1037,headon,vfield,cd8b5fa028,ok,1,1,0,0,0,0,1.8896,0.9867,2.7258,1.3138,0.9996,-28.05,20450,8.34
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1039,headon,vfield,cd8b5fa028,ok,2,0,0,1,1,0,0.031,1.9239,2.7258,1.3138,0.9996,14.25,20450,8.21
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1041,headon,vfield,cd8b5fa028,ok,1,0,0,0,1,0,0.403,3.6939,2.7258,1.3138,0.9996,14.0,20450,8.19
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1043,headon,vfield,cd8b5fa028,ok,2,1,0,1,0,0,0.6714,0.1369,2.7258,1.3138,0.9996,-61.72,20450,8.23
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1045,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.8228,3.4728,2.7258,1.3138,0.9996,,20450,8.18
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1047,headon,vfield,cd8b5fa028,ok,3,0,0,1,2,0,0.0984,2.3231,2.7258,1.3138,0.9996,35.07,20450,8.22
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1049,headon,vfield,cd8b5fa028,ok,4,0,0,1,3,0,0.2643,2.3613,2.7258,1.3138,0.9996,1.46,20450,8.27
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1051,headon,vfield,cd8b5fa028,ok,2,0,0,1,1,0,0.3177,2.5986,2.7258,1.3138,0.9996,-55.42,20450,8.21
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1053,headon,vfield,cd8b5fa028,ok,2,0,0,1,1,0,0.4712,2.9864,2.7258,1.3138,0.9996,-18.0,20450,8.23
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1055,headon,vfield,cd8b5fa028,ok,2,0,1,0,1,0,0.4099,0.5306,2.7258,1.3138,0.9996,13.51,20450,8.24
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1057,headon,vfield,cd8b5fa028,ok,4,0,0,2,2,0,0.0102,4.438,2.7258,1.3138,0.9996,7.62,20450,8.21
sensitivity,SPAWN_ARC,0.6981317007977318,40,holdout,10,1059,headon,vfield,cd8b5fa028,ok,0,0,0,0,0,0,1.0185,1.0942,2.7258,1.3138,0.9996,,20450,8.18
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,2,headon,vfield,0829bfe0ae,ok,5,0,2,1,2,0,0.0348,0.0129,2.7258,1.3138,0.9996,5.96,20450,8.32
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,4,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.842,2.4322,2.7258,1.3138,0.9996,38.92,20450,8.17
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,6,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.1766,1.0375,2.7258,1.3138,0.9996,52.04,20450,8.22
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,8,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.581,0.6544,2.7258,1.3138,0.9996,5.67,20450,8.25
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,10,headon,vfield,0829bfe0ae,ok,3,1,1,0,1,0,0.9951,0.2713,2.7258,1.3138,0.9996,-34.42,20450,8.25
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,12,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.6819,2.4643,2.7258,1.3138,0.9996,-86.88,20450,8.28
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,14,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.0447,2.3372,2.7258,1.3138,0.9996,5.24,20450,8.28
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,16,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.8511,2.7795,2.7258,1.3138,0.9996,6.0,20450,8.28
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,18,headon,vfield,0829bfe0ae,ok,4,1,0,2,1,0,0.0611,0.9826,2.7258,1.3138,0.9996,-92.28,20450,8.27
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,20,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.6277,4.579,2.7258,1.3138,0.9996,10.49,20450,8.27
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,22,headon,vfield,0829bfe0ae,ok,3,0,1,0,2,0,0.5772,0.0345,2.7258,1.3138,0.9996,13.6,20450,8.26
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,24,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.0378,2.0753,2.7258,1.3138,0.9996,4.34,20450,8.37
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,26,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.0484,1.0565,2.7258,1.3138,0.9996,,20450,8.34
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,28,headon,vfield,0829bfe0ae,ok,4,1,1,1,1,0,0.626,0.7023,2.7258,1.3138,0.9996,-49.28,20450,8.27
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,30,headon,vfield,0829bfe0ae,ok,6,0,0,2,4,0,0.1764,1.4647,2.7258,1.3138,0.9996,9.24,20450,8.38
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,32,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.2204,0.1251,2.7258,1.3138,0.9996,13.42,20450,8.18
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,34,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.174,1.0132,2.7258,1.3138,0.9996,23.59,20450,8.25
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,36,headon,vfield,0829bfe0ae,ok,4,0,0,3,1,0,0.3757,2.2134,2.7258,1.3138,0.9996,-88.72,20450,8.23
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,38,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.8778,1.327,2.7258,1.3138,0.9996,36.59,20450,8.14
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,40,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.3729,2.8812,2.7258,1.3138,0.9996,,20450,8.28
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,42,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,2.0603,0.727,2.7258,1.3138,0.9996,11.97,20450,8.26
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,44,headon,vfield,0829bfe0ae,ok,2,2,0,0,0,0,1.2215,0.0006,2.7258,1.3138,0.9996,-46.7,20450,8.36
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,46,headon,vfield,0829bfe0ae,ok,4,0,0,2,2,0,0.5902,2.3928,2.7258,1.3138,0.9996,14.0,20450,8.24
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,48,headon,vfield,0829bfe0ae,ok,3,0,0,1,2,0,0.0699,1.6909,2.7258,1.3138,0.9996,32.59,20450,8.18
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,50,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.4381,0.4496,2.7258,1.3138,0.9996,-3.21,20450,8.25
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,52,headon,vfield,0829bfe0ae,ok,2,0,0,1,1,0,0.2729,3.6931,2.7258,1.3138,0.9996,20.48,20450,8.31
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,54,headon,vfield,0829bfe0ae,ok,3,0,2,0,1,0,0.0459,0.6229,2.7258,1.3138,0.9996,-4.93,20450,8.26
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,56,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.2018,1.2274,2.7258,1.3138,0.9996,,20450,8.17
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,58,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.2812,2.3934,2.7258,1.3138,0.9996,13.83,20450,8.29
sensitivity,SPAWN_ARC,1.0471975511965976,60,tune,10,60,headon,vfield,0829bfe0ae,ok,3,0,1,1,1,0,0.3818,0.9042,2.7258,1.3138,0.9996,8.73,20450,8.38
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1001,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.7547,2.3956,2.7258,1.3138,0.9996,26.25,20450,8.19
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1003,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.2669,0.393,2.7258,1.3138,0.9996,19.45,20450,8.12
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1005,headon,vfield,0829bfe0ae,ok,3,0,0,1,2,0,0.4934,1.7946,2.7258,1.3138,0.9996,5.08,20450,8.21
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1007,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.4396,0.7599,2.7258,1.3138,0.9996,21.9,20450,8.32
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1009,headon,vfield,0829bfe0ae,ok,1,1,0,0,0,0,1.3794,0.699,2.7258,1.3138,0.9996,-53.28,20450,8.27
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1011,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.9799,1.48,2.7258,1.3138,0.9996,44.17,20450,8.17
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1013,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.4086,1.5129,2.7258,1.3138,0.9996,28.92,20450,8.19
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1015,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.56,1.4787,2.7258,1.3138,0.9996,60.16,20450,8.25
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1017,headon,vfield,0829bfe0ae,ok,3,0,2,0,1,0,0.9301,0.0783,2.7258,1.3138,0.9996,26.44,20450,8.25
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1019,headon,vfield,0829bfe0ae,ok,2,1,0,1,0,0,0.7582,0.6672,2.7258,1.3138,0.9996,24.71,20450,8.23
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1021,headon,vfield,0829bfe0ae,ok,3,0,0,2,1,0,0.5142,3.8311,2.7258,1.3138,0.9996,-23.16,20450,8.29
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1023,headon,vfield,0829bfe0ae,ok,1,1,0,0,0,0,1.1539,0.8215,2.7258,1.3138,0.9996,22.61,20450,8.19
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1025,headon,vfield,0829bfe0ae,ok,5,0,1,0,4,0,0.5936,0.6298,2.7258,1.3138,0.9996,-1.56,20450,8.26
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1027,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.5707,1.6933,2.7258,1.3138,0.9996,10.76,20450,8.29
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1029,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.8055,1.0811,2.7258,1.3138,0.9996,,20450,8.25
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1031,headon,vfield,0829bfe0ae,ok,1,1,0,0,0,0,1.6117,0.0381,2.7258,1.3138,0.9996,44.55,20450,8.24
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1033,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.9529,1.2892,2.7258,1.3138,0.9996,-92.42,20450,8.4
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1035,headon,vfield,0829bfe0ae,ok,2,0,0,1,1,0,0.0611,2.5008,2.7258,1.3138,0.9996,12.29,20450,8.21
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1037,headon,vfield,0829bfe0ae,ok,1,1,0,0,0,0,1.2998,0.2469,2.7258,1.3138,0.9996,28.4,20450,8.28
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1039,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.4408,4.3031,2.7258,1.3138,0.9996,,20450,8.3
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1041,headon,vfield,0829bfe0ae,ok,3,0,1,0,2,0,0.2575,0.6672,2.7258,1.3138,0.9996,9.92,20450,8.27
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1043,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.2992,1.4557,2.7258,1.3138,0.9996,5.33,20450,8.31
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1045,headon,vfield,0829bfe0ae,ok,5,0,1,3,1,0,0.418,0.4001,2.7258,1.3138,0.9996,-44.8,20450,8.11
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1047,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.5083,0.4504,2.7258,1.3138,0.9996,11.54,20450,8.27
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1049,headon,vfield,0829bfe0ae,ok,4,0,1,1,2,0,0.3606,0.8663,2.7258,1.3138,0.9996,-6.5,20450,8.33
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1051,headon,vfield,0829bfe0ae,ok,3,1,1,0,1,0,0.1778,0.155,2.7258,1.3138,0.9996,1.62,20450,8.26
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1053,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.6369,1.4315,2.7258,1.3138,0.9996,33.23,20450,8.22
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1055,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.1275,3.3577,2.7258,1.3138,0.9996,,20450,8.36
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1057,headon,vfield,0829bfe0ae,ok,4,0,1,2,1,0,0.0583,0.2371,2.7258,1.3138,0.9996,-84.17,20450,8.22
sensitivity,SPAWN_ARC,1.0471975511965976,60,holdout,10,1059,headon,vfield,0829bfe0ae,ok,2,0,0,1,1,0,0.6168,1.2585,2.7258,1.3138,0.9996,-60.42,20450,8.31
sensitivity,SPAWN_ARC,1.3962634015954636,80,tune,10,2,headon,vfield,933ccfed48,ok,2,0,0,1,1,0,0.4245,1.144,2.7258,1.3138,0.9996,-0.39,20450,8.29
sensitivity,SPAWN_ARC,1.3962634015954636,80,tune,10,4,headon,vfield,933ccfed48,ok,3,0,0,2,1,0,0.0066,1.7054,2.7258,1.3138,0.9996,-74.11,20450,8.18
sensitivity,SPAWN_ARC,1.3962634015954636,80,tune,10,6,headon,vfield,933ccfed48,ok,3,0,0,1,2,0,0.1273,2.2016,2.7258,1.3138,0.9996,7.5,20450,8.3
sensitivity,SPAWN_ARC,1.3962634015954636,80,tune,10,8,headon,vfield,933ccfed48,ok,4,0,1,1,2,0,0.0028,0.6141,2.7258,1.3138,0.9996,7.11,20450,8.24
sensitivity,SPAWN_ARC,1.3962634015954636,80,tune,10,10,headon,vfield,933ccfed48,ok,2,0,1,1,0,0,0.2546,0.1841,2.7258,1.3138,0.9996,13.65,20450,8.27
