mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,redArrived,goldArrived,firstCollisionRelCPA,steps,runtimeSec
grid2:halfRNS,,,PR6_x1,holdout,3,1019,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.0448,2.2645,2.7258,2.0438,1.555,1,1,,8450,3.62
grid2:halfRNS,,,PR6_x1,holdout,3,1021,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.1223,1.4256,2.7258,2.0438,1.555,1,1,,8450,3.46
grid2:halfRNS,,,PR6_x1,holdout,3,1023,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.6353,3.851,2.7258,2.0438,1.555,1,1,,8450,3.56
grid2:halfRNS,,,PR6_x1,holdout,3,1025,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,2.9514,3.0893,2.7258,2.0438,1.555,1,1,,8450,3.5
grid2:halfRNS,,,PR6_x1,holdout,3,1027,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,1.8376,2.3546,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR6_x1,holdout,3,1029,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,2.7794,2.3353,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR6_x1,holdout,3,1031,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,1.6944,3.6439,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:halfRNS,,,PR6_x1,holdout,3,1033,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.5953,2.9644,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR6_x1,holdout,3,1035,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,1.4942,1.5372,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR6_x1,holdout,3,1037,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.2299,1.579,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR6_x1,holdout,3,1039,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.1437,1.5904,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR6_x1,holdout,3,1041,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.5325,2.3148,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR6_x1,holdout,3,1043,headon,vfield,9e5947b629,ok,0,0,0,0,0,0,4.1797,1.5081,2.7258,2.0438,1.555,1,1,,8450,3.49
